Ens.ID	TPM.kidney	TPM.testis	TPM.heart	TPM.brain	TPM.cerebellum	TPM.liver
ENSMODG00000000485	6.359044	9.881073	3.483091	23.923447	42.243924	3.005422
ENSMODG00000000486	1.300142	0.194591	0.26547	0.379121	0.389503	0.607208
ENSMODG00000000487	3.084256	13.203413	2.925699	5.472403	6.126444	1.377387
ENSMODG00000000488	1.770483	0.571669	0.4608	0.821911	0.340254	1.837115
ENSMODG00000000489	2.698826	1.61894	1.267756	2.989974	3.296853	2.277341
ENSMODG00000000490	1.56914	35.898991	12.239263	3.098463	1.006916	0.090653
ENSMODG00000000491	4.617577	0.442577	0.075733	0.206239	0	0.340826
ENSMODG00000000492	1.218706	0.509775	3.788483	79.127699	91.307718	1.069232
ENSMODG00000000493	0.070972	0.47689	0.058369	0.449356	0.139948	0
ENSMODG00000000494	5.659235	7.453017	0.2207	0.307257	0	0.543723
ENSMODG00000000495	1.058154	4.455429	0.399651	2.092631	6.779948	0.373089
ENSMODG00000000496	0	0	0	0	0	0
ENSMODG00000000497	5.896803	8.454947	1.679252	4.655819	4.158862	0.96446
ENSMODG00000000498	0	0.043467	0.005089	0	0	102.262184
ENSMODG00000000499	0.18639	5.656701	0.258847	0.700461	0.153417	0.049172
ENSMODG00000000500	2.737691	10.754733	3.045047	2.550504	7.332476	2.934062
ENSMODG00000000501	5.36729	4.516288	2.620995	7.57296	12.358612	5.171516
ENSMODG00000000502	2.924802	3.365847	0.11186	0.067887	0	0.335345
ENSMODG00000000503	0	0	0	0	0	0
ENSMODG00000000504	5.18961	33.368716	4.833377	34.211376	33.090934	2.004005
ENSMODG00000000505	3.419372	5.884935	0.809421	1.114256	0.594186	0.191225
ENSMODG00000000506	1.980897	3.204857	2.003684	2.76776	4.559974	0.646943
ENSMODG00000000507	0.07133	0	0	0	0	0
ENSMODG00000000508	1.585367	1.317782	2.47934	3.071606	3.655492	0.963395
ENSMODG00000000509	2.094078	4.03804	0.535644	10.473902	11.679367	0.202988
ENSMODG00000000510	0	0.01301	0.004518	0.45461	0.17027	0
ENSMODG00000000511	0.181518	0.33277	0	0	0	32.292722
ENSMODG00000000512	23.073692	34.675803	3.781119	6.875052	4.601786	190.198122
ENSMODG00000000513	0	0	0	0	0.039504	2.520883
ENSMODG00000000514	12.52551	241.433288	18.138656	116.974379	38.801874	3.773423
ENSMODG00000000515	3.299348	2.77681	0.10489	0.329448	0.177816	0.359301
ENSMODG00000000516	5.124046	13.302492	2.528195	9.579492	13.845896	3.385069
ENSMODG00000000517	16.915473	30.178846	38.245958	34.686311	26.219943	7.439521
ENSMODG00000000518	0	0.06282	0.021666	0.377328	0.139472	0
ENSMODG00000000520	1.969528	2.237577	1.588044	3.261478	7.752891	0.829615
ENSMODG00000000521	7.476113	13.937316	1.651428	4.022672	1.991159	3.935602
ENSMODG00000000522	1.50034	20.719987	0.849703	1.419526	2.148107	1.803577
ENSMODG00000000524	18.078917	137.409684	9.278568	26.964805	59.053696	8.450381
ENSMODG00000000525	0.757382	3.881863	0.486646	2.926177	5.678452	0.289605
ENSMODG00000000526	0.866234	1.382535	0.609275	3.916133	2.529661	0.28135
ENSMODG00000000527	6.419132	10.758039	1.769731	15.788011	48.522247	2.89555
ENSMODG00000000528	0.409633	1.704758	0.297678	3.113623	1.969462	2.526072
ENSMODG00000000529	63.046637	11.822072	17.597181	27.716363	34.254285	195.574241
ENSMODG00000000531	11.013427	35.228724	8.033456	17.381832	25.089694	2.861763
ENSMODG00000000533	3.634172	4.052812	1.480678	6.40153	6.941933	2.825919
ENSMODG00000000534	12.683462	11.806078	1.121493	3.760285	1.504633	16.220611
ENSMODG00000000535	3.931751	2.87473	0.976594	4.769489	3.669333	0.055868
ENSMODG00000000536	4.229204	16.921397	5.007119	44.149152	58.150893	1.682841
ENSMODG00000000537	0.079408	0.225191	0.009765	0.782422	0.280521	0.081115
ENSMODG00000000538	51.487917	15.680519	0.159322	0.176956	0.099752	0.642833
ENSMODG00000000539	0.149368	0.491253	2.518671	0.480279	0.192081	1.200454
ENSMODG00000000541	8.242491	19.294372	1.489871	16.941313	7.754628	1.942879
ENSMODG00000000542	44.056135	4.3873	37.62365	8.52982	11.336342	23.550948
ENSMODG00000000543	0	9.323572	0.010506	9.097784	8.610037	0.079674
ENSMODG00000000544	4.685451	30.407547	6.557416	1.846707	1.023617	0.789521
ENSMODG00000000545	14.761901	1.91341	0.006121	0.446011	0.396682	0.572062
ENSMODG00000000546	5.499809	1.483063	3.138144	3.240168	3.375891	3.31046
ENSMODG00000000547	0	0	0	0	0.173658	0
ENSMODG00000000549	11.256769	0.133402	5.466904	6.62933	7.221715	4.098551
ENSMODG00000000550	0.184005	0.626376	0.032835	0.34138	0.252397	0.111174
ENSMODG00000000552	6.687609	33.386239	4.35557	17.307106	32.2677	2.90236
ENSMODG00000000553	2.272514	3.866828	0.738317	12.105956	5.898138	0.484146
ENSMODG00000000554	8.1124	9.226235	3.555582	28.162958	17.365378	3.411143
ENSMODG00000000555	0	0	0	10.17031	7.548698	0
ENSMODG00000000556	0.008931	0.198929	0.003665	34.851389	20.824792	0.027557
ENSMODG00000000557	0	0.088855	0.038344	0	0.391521	0
ENSMODG00000000558	0.274083	12.451726	0.136729	2.318594	2.381368	0.027833
ENSMODG00000000559	25.517429	45.420529	9.232158	50.190054	66.894666	16.606021
ENSMODG00000000560	11.934321	2.529569	0.016723	0.112613	0.122753	0.011772
ENSMODG00000000561	0.090583	0.108435	0.036905	0.834425	10.621197	5.996563
ENSMODG00000000562	10.862525	13.626148	11.967012	70.456403	102.915497	4.553043
ENSMODG00000000563	421.94143	71.730531	240.530324	242.14788	529.771303	165.776194
ENSMODG00000000564	23.341446	0.102972	1.032616	0.466957	2.172631	0.261885
ENSMODG00000000565	3.282998	3.381144	4.453417	7.966163	6.569525	2.252136
ENSMODG00000000566	0.059937	0	3.406776	0.482078	0.074722	0.084493
ENSMODG00000000567	0.259802	8.350803	0.140869	0.797266	0.105133	0
ENSMODG00000000568	0.598906	22.078693	0.034958	0.199781	0.054331	0.031273
ENSMODG00000000569	6.41708	9.217201	7.248107	14.213788	21.257567	23.554151
ENSMODG00000000570	266.682929	479.86154	182.932556	401.429706	467.952413	244.997347
ENSMODG00000000571	0.023759	7.863975	0	0.150527	0.070128	4.639674
ENSMODG00000000572	67.063537	240.121403	55.156394	246.026138	231.898457	34.390175
ENSMODG00000000573	7.382877	15.563046	4.527524	22.538185	18.130636	5.55494
ENSMODG00000000574	0.068581	1.61717	0.260202	83.227927	364.104793	0.081473
ENSMODG00000000575	6.358786	1.817834	3.269688	2.695419	1.291876	0.747455
ENSMODG00000000576	2.137264	2.04753	1.119193	3.546035	3.255758	1.019298
ENSMODG00000000577	11.063665	0.893842	0.912979	1.083142	6.141422	4.821088
ENSMODG00000000578	10.266655	1.132248	2.247969	1.083727	0.535113	1.259389
ENSMODG00000000579	0.1117	0.425859	0.045881	0.214694	0.570046	11.73312
ENSMODG00000000580	1.492075	0.335188	0.019129	0.797262	0.199297	1.360178
ENSMODG00000000581	0.205843	0.240585	0.127068	3.006934	5.34599	0.050221
ENSMODG00000000582	1.467836	2.680321	0.505232	2.344234	2.287225	1.110628
ENSMODG00000000583	0	39.788646	0.006359	1.75054	0.039366	0
ENSMODG00000000587	6.697011	3.069928	3.105719	11.5269	16.259507	1.703982
ENSMODG00000000588	3.466147	2.754589	1.899585	2.64463	3.188991	4.217646
ENSMODG00000000589	1.6352	1.451055	0.270764	0.406272	0.293028	1.196389
ENSMODG00000000592	5.983776	0.249258	1.945443	1.499148	0.751118	0.156829
ENSMODG00000000596	0.020773	70.567407	0.004228	14.001262	10.665748	0.265254
ENSMODG00000000597	0.053629	0	0.109881	0.187039	0	0.255703
ENSMODG00000000598	2.814132	2.74608	1.848515	2.569898	3.312756	1.723301
ENSMODG00000000599	0.084665	0.012491	6.261231	0.073351	0.080395	0
ENSMODG00000000601	7.616012	14.187957	4.264789	4.784715	6.0751	4.492327
ENSMODG00000000602	17.432128	67.783823	20.060189	29.414354	16.653914	17.821155
ENSMODG00000000603	241.587038	391.080735	127.838433	530.263462	517.902795	93.841322
ENSMODG00000000604	2.996828	5.784531	1.604001	8.727483	14.284732	3.251742
ENSMODG00000000607	0	0	0	0	0	0
ENSMODG00000000608	11.102483	10.031355	5.232287	16.179056	22.243221	3.864349
ENSMODG00000000609	8.966825	16.17302	5.67134	21.541223	11.748869	6.304956
ENSMODG00000000610	0.177295	0	0	0	0	0
ENSMODG00000000611	16.399728	12.344297	8.421612	2.723934	10.677382	2.83871
ENSMODG00000000612	13.935218	19.798655	3.876157	21.984619	19.003225	9.25087
ENSMODG00000000614	0.050516	10.327169	0.140623	1.13993	0.18584	0.009849
ENSMODG00000000615	5.409912	1.733701	4.04408	2.250195	1.678912	2.844072
ENSMODG00000000617	0	0.173064	0	0	0	0
ENSMODG00000000618	3.524621	7.496185	1.442868	4.413826	8.589805	3.945781
ENSMODG00000000619	2.703633	4.637681	1.378163	9.664373	8.050916	1.052696
ENSMODG00000000621	0.211595	0.511043	0.173636	2.298726	0.851536	1.002867
ENSMODG00000000623	0.054237	0.33996	0.029308	4.301676	0.035312	0.209982
ENSMODG00000000624	113.54428	61.482472	118.047385	78.335293	106.058636	66.854296
ENSMODG00000000625	0.196339	0.315783	0.004393	5.97379	15.521263	0
ENSMODG00000000626	12.283148	5.310631	5.308536	21.866655	30.17055	7.295434
ENSMODG00000000627	0	96.730311	0	0.024747	0.059889	0
ENSMODG00000000628	0.236022	0.336159	0.00436	5.234231	0.220956	0
ENSMODG00000000629	0.034867	0.512491	0	1.125796	1.990089	0
ENSMODG00000000630	0	0.049489	0	0.195136	0	0
ENSMODG00000000631	26.96766	21.501505	7.170865	48.836037	44.332433	7.134537
ENSMODG00000000633	8.789287	5.967716	18.657923	4.918149	10.566705	1.610481
ENSMODG00000000635	25.583935	0.238517	0.349684	3.906121	2.626922	2.696914
ENSMODG00000000636	7.592661	50.292126	4.506759	10.26614	19.025772	9.023089
ENSMODG00000000637	0.875116	0.105353	0.080699	20.570042	2.479038	0.422381
ENSMODG00000000638	0	0	0	0	0.015895	0
ENSMODG00000000639	0	0.657921	0	0	0	0
ENSMODG00000000640	0	78.197536	1.172427	0	0	0.961598
ENSMODG00000000641	7.753914	20.969302	3.295873	7.229417	8.95591	1.682833
ENSMODG00000000644	6.946306	17.23471	3.570786	11.280633	11.851066	2.279535
ENSMODG00000000645	0	0	0	5.757041	1.047758	0
ENSMODG00000000646	0.015571	2.611972	6.361271	5.365511	10.983412	0.024601
ENSMODG00000000647	10.745072	23.026168	1.484498	2.648502	2.461915	1.240182
ENSMODG00000000648	14.036021	6.834296	26.39957	41.173458	33.242455	8.868298
ENSMODG00000000649	0.0338	0.227444	0.125173	13.503852	0.215962	0
ENSMODG00000000650	0.340013	7.010754	0.653691	0.571669	0.491707	0.328284
ENSMODG00000000651	21.666741	61.728672	126.643233	52.985751	52.698608	2.051554
ENSMODG00000000652	0.057506	3.531152	2.590174	0.752946	0.387048	0.166498
ENSMODG00000000653	109.270299	56.081425	285.063262	241.345711	190.259949	101.840364
ENSMODG00000000655	0	0.01465	0.281279	1.799165	0.96656	0
ENSMODG00000000657	0.197597	1.244676	0.040473	4.93119	1.034155	0.451292
ENSMODG00000000658	2.356633	6.521987	19.685995	1.384232	0.773763	1.746151
ENSMODG00000000660	8.840385	8.729691	3.793311	10.586257	12.072861	3.303927
ENSMODG00000000661	3.864389	3.636542	2.240902	12.394142	10.101224	1.133413
ENSMODG00000000662	3.365995	4.130144	35.069486	9.707859	15.579657	1.788483
ENSMODG00000000663	8.264559	13.112711	2.095995	2.79554	4.984888	1.334291
ENSMODG00000000664	0	0	0	0.45837	0	0
ENSMODG00000000665	19.770997	107.085443	12.851414	24.582761	169.864845	6.391716
ENSMODG00000000666	0.147624	2.359199	0.13739	0.143279	0.064968	0.437294
ENSMODG00000000667	0.176264	0.029728	0.061898	0	0.065336	0.828074
ENSMODG00000000669	0	0	0	0	0	0
ENSMODG00000000670	26.682891	22.297737	12.731378	24.692901	27.862291	12.757078
ENSMODG00000000671	0	0	0	0.320332	0	0
ENSMODG00000000672	1.622524	1.194275	0.450575	0.495702	1.514631	0.620732
ENSMODG00000000675	0.764496	5.779764	0.927062	11.680272	3.473808	0.084558
ENSMODG00000000676	0	33.676163	0	0.049498	0.136656	0
ENSMODG00000000677	2.382371	0.18187	1.120537	2.085357	1.146627	0.35144
ENSMODG00000000678	22.065556	40.836676	29.512904	42.770497	67.495109	15.992576
ENSMODG00000000679	23.40437	0.084585	0.449784	0.487239	0.392603	3.834635
ENSMODG00000000680	6.241236	1.501762	0.004181	0.328694	2.386197	0
ENSMODG00000000681	0	0	0	0	0	0
ENSMODG00000000682	3.520657	5.539515	1.666978	12.112523	14.937724	1.661557
ENSMODG00000000683	0	0.296774	0	0.237073	0.056411	0
ENSMODG00000000684	0	0.080239	0.011597	11.259359	97.48079	0
ENSMODG00000000685	0	0	0	0	0	0
ENSMODG00000000686	0.047489	6.112998	0.019735	0.30521	0.031833	0.018107
ENSMODG00000000687	13.652446	1.689148	3.333629	15.184763	13.528189	41.116785
ENSMODG00000000689	36.411878	12.493534	4.581992	5.202198	9.969685	5.195702
ENSMODG00000000690	3.228297	3.993563	1.14917	7.457379	4.170664	0.391858
ENSMODG00000000691	2.575095	12.43929	2.380494	8.366628	10.068873	1.652434
ENSMODG00000000692	0	0	0	0	0	0
ENSMODG00000000693	3.124669	0.047565	0.00403	0.067718	0.130727	49.094143
ENSMODG00000000694	0	0	0.185168	0	0	0
ENSMODG00000000696	0.033458	0	0.03398	25.494068	7.08371	0.099869
ENSMODG00000000697	0	0	0	0	0	0
ENSMODG00000000699	5.47476	3.472878	1.763775	5.277234	8.346429	1.989228
ENSMODG00000000700	0	0.172773	0.004998	0.254457	0	0
ENSMODG00000000701	2.659205	6.164011	2.719491	54.812804	50.266187	4.945405
ENSMODG00000000702	0.093462	0	0	0	0	0.049645
ENSMODG00000000704	1.391918	0.957214	1.79138	3.509387	29.472312	0
ENSMODG00000000705	82.630786	0.229395	0.158958	0.58525	1.610242	3.478368
ENSMODG00000000706	0	0.048398	0	0	0	0
ENSMODG00000000707	6.005138	4.417399	2.511194	9.215384	7.525693	1.381958
ENSMODG00000000708	3.919554	7.058132	0.999532	92.16375	48.841935	1.907185
ENSMODG00000000709	0.043412	0.539448	26.259408	0.646224	0.076955	0
ENSMODG00000000710	0	8.787705	0.054387	0.153617	0.140029	0
ENSMODG00000000712	0.055409	1.443566	0.00564	0.110959	0.230815	0.137382
ENSMODG00000000713	2.103484	1.168461	9.080684	5.478427	6.710862	3.371276
ENSMODG00000000714	1.956295	7.355901	0.795874	3.128252	2.786605	1.30098
ENSMODG00000000715	29.773974	0.751384	0.026713	0.025296	0.177321	5.269367
ENSMODG00000000716	37.783228	9.851675	11.175998	15.530641	21.94092	110.614424
ENSMODG00000000717	1.152656	1.338661	0.657439	1.90015	2.161385	0.233107
ENSMODG00000000718	5.127667	6.236405	3.807738	8.283926	11.424742	1.965107
ENSMODG00000000719	0.419835	1.11293	0.014367	0.040539	7.813815	0.280441
ENSMODG00000000720	3.774269	4.85095	1.805425	8.664968	11.223407	1.347294
ENSMODG00000000721	6.309286	1.211326	5.492313	3.110777	1.634525	5.769846
ENSMODG00000000723	21.348733	1.234857	1.533125	3.685631	1.762548	1.391941
ENSMODG00000000724	216.501112	12.349667	46.230894	15.343461	16.442809	193.110442
ENSMODG00000000725	0.078345	222.757602	0.048123	0	0	0.059093
ENSMODG00000000726	0	0.111082	0	0.215618	0.216371	0
ENSMODG00000000727	5.545755	10.863948	2.580044	14.556997	26.796417	4.475479
ENSMODG00000000728	1.956743	0.271127	0.037734	1.155185	12.360266	0
ENSMODG00000000730	12.43677	7.723682	3.631241	11.582239	16.438103	3.486676
ENSMODG00000000731	0.966273	0.468212	0.0749	8.467879	0.214591	0.006803
ENSMODG00000000734	0.049069	0	0	0	0	0
ENSMODG00000000735	0.622655	2.590538	0.570324	2.976082	3.460655	0.474217
ENSMODG00000000736	2.321299	6.767242	1.282021	7.830385	10.636856	0.584153
ENSMODG00000000740	5.486024	33.233571	1.198901	12.704059	33.682497	5.93819
ENSMODG00000000742	1.504593	3.497436	0.869129	2.651391	7.432657	0.712587
ENSMODG00000000744	0.482791	2.12031	0.288494	0.399528	0.432045	1.671959
ENSMODG00000000745	0.102957	0.015077	0	2.102916	0.632022	0
ENSMODG00000000746	0	1.846519	0	0.055133	0	0
ENSMODG00000000747	2.5952	8.891022	0.266078	4.043187	3.173512	0.924791
ENSMODG00000000748	0.782671	0.530596	0.433718	0.49076	0.845059	0.558207
ENSMODG00000000750	137.603479	96.213202	80.43606	108.181593	238.829229	178.730545
ENSMODG00000000751	0	0	0.040213	0	0.161285	0.096541
ENSMODG00000000753	0	0	0	1.44786	0	0
ENSMODG00000000754	11.895891	7.50183	2.770167	16.17521	9.035153	0.98526
ENSMODG00000000755	11.104632	108.203163	2.950296	15.457217	26.334717	3.795659
ENSMODG00000000756	1.259634	14.399913	0.737475	2.146571	2.021269	0.515005
ENSMODG00000000757	1.50985	9.932225	0.347325	1.633399	1.056774	0.661805
ENSMODG00000000761	0	0.758791	0.063755	0.533957	0.409234	0
ENSMODG00000000762	0	134.457784	0.007247	2.731182	0	0
ENSMODG00000000764	0	0	0	0.701625	5.479152	0
ENSMODG00000000765	5.844013	22.769913	2.147261	9.195958	23.845579	4.112109
ENSMODG00000000766	0	3.322495	0	9.625268	0.869732	0
ENSMODG00000000767	0	0	0	0	0	0
ENSMODG00000000768	19.793101	50.748386	6.776964	16.843391	28.496529	7.862998
ENSMODG00000000769	0.200403	0.868475	0.070494	0.432733	0.408696	0.68576
ENSMODG00000000770	17.09421	20.692764	6.773205	34.901327	33.949655	10.000517
ENSMODG00000000771	224.029401	107.444219	10.036447	113.52215	144.571926	10.235525
ENSMODG00000000772	1.522544	1.24579	0.313165	0.922896	3.949882	0.146729
ENSMODG00000000774	2.23414	4.814469	1.256078	7.19976	8.03261	1.308468
ENSMODG00000000775	0.062651	0.035907	0.038535	0.146468	0.235543	0.087475
ENSMODG00000000777	0.268469	33.295394	0.024741	1.62056	0.245698	0
ENSMODG00000000778	9.064334	11.569049	4.778705	12.742432	38.199208	7.667842
ENSMODG00000000781	0.191024	7.067939	0.03402	0.608875	0.326731	0.033687
ENSMODG00000000783	0	0	0	35.594568	515.440224	0
ENSMODG00000000785	0	0.218807	0.009001	0.341414	0.018323	0
ENSMODG00000000787	0.160277	15.611395	0.04966	1.110951	0.27276	0.152653
ENSMODG00000000788	43.96326	13.895666	33.206001	28.489488	247.31537	8.753545
ENSMODG00000000789	0.191164	0.685043	0	0	0	0
ENSMODG00000000790	2.648063	25.245436	0.110276	5.502314	4.10362	0.169661
ENSMODG00000000791	0.012101	0.258741	0.002488	7.710588	2.76174	0.009135
ENSMODG00000000792	1.499484	7.546031	0.894576	4.037066	5.067025	0.686018
ENSMODG00000000794	0	0.015728	0	0	0	0.027261
ENSMODG00000000796	0.756905	0.410427	0	0	0	67.552777
ENSMODG00000000799	0	0.147675	0	18.391988	39.001597	0.317295
ENSMODG00000000800	6.106819	14.524671	5.026709	21.192933	19.617495	2.747744
ENSMODG00000000802	45.974511	121.901266	35.576625	109.873162	92.854804	28.013359
ENSMODG00000000803	13.380292	644.973129	3.987459	40.386486	23.750623	2.934792
ENSMODG00000000804	0.473978	0.058415	0.146355	2.818123	2.691788	0.071087
ENSMODG00000000805	0	0.10577	0	0.590432	0.057612	0
ENSMODG00000000806	0.316846	1.35582	0.175198	2.956376	2.09203	0.016137
ENSMODG00000000807	3.822007	33.111582	1.696398	8.311054	14.339545	2.251468
ENSMODG00000000809	21.625488	36.309404	29.486717	26.645194	31.201389	15.684902
ENSMODG00000000810	0	0	0	0	0	0
ENSMODG00000000812	0	0.455156	0	0	0	0
ENSMODG00000000813	4.201309	7.879713	2.395071	4.936822	2.547901	1.92233
ENSMODG00000000814	0.262152	0.235365	0	0	0.337476	0
ENSMODG00000000817	60.560306	1.758765	0.337188	0.925878	0.723356	56.422193
ENSMODG00000000818	0.23548	2.14124	0.247411	0.318994	0.727742	0.275771
ENSMODG00000000820	5.274901	13.786662	2.380191	10.110631	14.047323	1.412007
ENSMODG00000000821	29.417017	16.843605	18.149398	32.114871	45.932309	20.049571
ENSMODG00000000822	1.79933	6.398107	0.776951	1.969681	1.166808	0.955614
ENSMODG00000000824	5.77002	40.226715	8.32873	29.226964	25.805305	2.822036
ENSMODG00000000827	4.639853	5.412757	1.922431	3.588858	5.184714	1.786498
ENSMODG00000000828	2.070394	0.436613	1.311714	1.452535	8.212102	0.318014
ENSMODG00000000829	1.708744	0.164316	0	0	0	1.585006
ENSMODG00000000830	6.262613	3.42198	1.587096	10.484669	7.672401	0.299752
ENSMODG00000000832	0.195155	3.888919	0.361694	7.021	69.549743	0.224934
ENSMODG00000000833	1.436027	4.73337	0.457663	7.975196	12.714837	1.165438
ENSMODG00000000835	8.250615	10.922668	4.202785	26.059067	23.429349	2.766532
ENSMODG00000000837	60.918075	52.76352	93.702335	58.509546	89.567974	68.832225
ENSMODG00000000838	0	0	0	0	0.022993	0.102696
ENSMODG00000000839	11.172958	138.137464	11.038735	29.467313	40.721408	11.388931
ENSMODG00000000840	0	0	0	12.665583	0	0
ENSMODG00000000841	4.272043	66.469857	2.267803	15.070652	18.833984	1.693751
ENSMODG00000000844	0.256982	3.158578	0.020993	0.415871	0.159747	0.018154
ENSMODG00000000845	0	0.110086	0.019098	0.749421	0.602535	0
ENSMODG00000000846	3.141568	1.44274	0.523889	9.189327	6.294085	0.617816
ENSMODG00000000847	0	0.125565	0.056252	0	0	2.832696
ENSMODG00000000848	0.108377	1.013926	0.072556	0.906344	0.513639	0.043626
ENSMODG00000000851	1.143351	18.064416	0.212705	2.616255	0.582088	0.13203
ENSMODG00000000853	0	3.020487	0.010677	0.389921	0.167891	0.01965
ENSMODG00000000855	4.563389	44.357293	1.080662	5.077628	10.648987	1.00391
ENSMODG00000000856	0	0	0	0	0	0
ENSMODG00000000858	0	1.392431	0	2.556908	23.134967	0
ENSMODG00000000859	0	0.457015	0	0.065962	0.561301	0.044678
ENSMODG00000000860	0.086867	0	0.110239	0	0	0.281271
ENSMODG00000000861	14.410735	4.833582	7.841346	8.737677	11.829528	17.005779
ENSMODG00000000862	0	0.24917	0.13866	0	0.218662	1.722949
ENSMODG00000000863	0.239462	0.747799	0.63108	0.959695	4.318367	0.444629
ENSMODG00000000866	2.63031	10.00474	0.968325	3.412821	4.715423	1.698664
ENSMODG00000000867	0	0.492323	0	0	0	0
ENSMODG00000000868	0.571034	2.142999	1.2927	9.156823	11.061835	0.085669
ENSMODG00000000869	0	0	0	0	0	0
ENSMODG00000000870	0	0.14734	0	0	0	0
ENSMODG00000000871	0.025964	0.253052	0.210924	0.180848	0.017413	0
ENSMODG00000000873	1.858001	17.512487	1.186818	9.953971	12.53886	1.242626
ENSMODG00000000874	3.911599	1.353092	0.820162	8.220368	2.971093	1.750527
ENSMODG00000000876	53.462434	58.634815	10.958324	28.331384	49.701313	11.442143
