Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSORLG00000015207	ENSORLG00000009608	lrrc4.1	lrrc4.2	5.24542186975239e-65	1.79215180658265e-21	5	FishWGD	protein_coding
ENSORLG00000000721	ENSORLG00000013968	cacna2d4b	CACNA2D4 (1 to many)	2.89586734307379e-33	7.83557774632588e-15	6	FishWGD	protein_coding
ENSORLG00000002185	ENSORLG00000009760	F2RL2 (1 to many)	f2rl2	2.39225889953895e-172	5.39125282702715e-19	7	FishWGD	protein_coding
ENSORLG00000000771	ENSORLG00000017349	UBE2L3 (1 to many)	UBE2L3 (1 to many)	1.26623463558704e-24	3.7774377341335e-08	6	FishWGD	protein_coding
ENSORLG00000011226	ENSORLG00000012483	ttbk2	si:dkey-12h9.11	2.07599744191176e-91	8.19892193918805e-24	6	FishWGD	protein_coding
ENSORLG00000017808	ENSORLG00000014801	znf292b	znf292a	1.73602455485516e-126	3.62772028747106e-26	6	FishWGD	protein_coding
ENSORLG00000004514	ENSORLG00000014080	si:ch211-278a6.1	zgc:114120	2.14473754816758e-56	3.21413895901268e-15	5	FishWGD	protein_coding
ENSORLG00000009803	ENSORLG00000003303	sept9a	sept9b	3.12565199730617e-117	7.5863786932498e-12	7	FishWGD	protein_coding
ENSORLG00000006128	ENSORLG00000001553	RILPL1 (1 to many)	RILPL1 (1 to many)	2.02396888718588e-121	3.6665998889641e-17	7	FishWGD	protein_coding
ENSORLG00000009349	ENSORLG00000006362	mpx (1 to many)	ENSORLG00000006362	4.25477001629896e-13	4.32194191693744e-23	6	FishWGD	protein_coding
ENSORLG00000002488	ENSORLG00000016865	ADCY3 (1 to many)	adcy3b	9.51019191296941e-11	1.21756897151986e-06	6	FishWGD	protein_coding
ENSORLG00000010753	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	0.00661544793624531	1	FishWGD	protein_coding
ENSORLG00000013439	ENSORLG00000017991	marcksb	marcksa	4.22112945470656e-66	1.43898847844727e-27	4	FishWGD	protein_coding
ENSORLG00000002845	ENSORLG00000007407	si:ch73-335m24.5	ENSORLG00000007407	1.11574388301042e-09	2.17721602333543e-09	1	FishWGD	protein_coding
ENSORLG00000013917	ENSORLG00000009314	top1l	top1	1.90649138574798e-153	1.06677144376143e-20	7	FishWGD	protein_coding
ENSORLG00000010043	ENSORLG00000004126	ROBO1 (1 to many)	robo1	2.96108246900987e-28	7.60297476196292e-10	6	FishWGD	protein_coding
ENSORLG00000001910	ENSORLG00000009986	myoc	MYOC (1 to many)	8.28113415362927e-46	2.26082968488228e-12	7	FishWGD	protein_coding
ENSORLG00000003993	ENSORLG00000013323	ENSORLG00000003993	or115-15 (1 to many)	7.37200037710982e-06	2.08428310434595e-07	1	FishWGD	protein_coding
ENSORLG00000004268	ENSORLG00000014948	rbfox2 (1 to many)	RBFOX2 (1 to many)	6.4236367418421e-06	2.03127606227746e-13	6	FishWGD	protein_coding
ENSORLG00000014165	ENSORLG00000016876	ENSORLG00000014165	ENSORLG00000016876	0.00734297123552421	2.92465407477433e-08	1	FishWGD	protein_coding
ENSORLG00000008081	ENSORLG00000003600	inhbab	inhbaa	1.00573183950207e-41	5.61141074295576e-14	6	FishWGD	protein_coding
ENSORLG00000009484	ENSORLG00000005795	olfm2b	olfm2a	3.13157856333653e-97	1.14439106589192e-25	6	FishWGD	protein_coding
ENSORLG00000016226	ENSORLG00000010272	camk1gb	camk1ga	2.73553295077682e-42	8.37687348917897e-09	7	FishWGD	protein_coding
ENSORLG00000017833	ENSORLG00000012804	aim1a	aim1b	6.00543530111269e-62	5.33790663951307e-12	7	FishWGD	protein_coding
ENSORLG00000013162	ENSORLG00000009224	MYO15A (1 to many)	myo15ab	7.17551859312535e-58	3.49179108386698e-14	6	FishWGD	protein_coding
ENSORLG00000021253	ENSORLG00000021006	ENSORLG00000021253	ENSORLG00000021006	2.99388230372145e-58	4.77309870841821e-14	6	FishWGD	miRNA
ENSORLG00000000553	ENSORLG00000015804	KCNG4 (1 to many)	kcng4a	1.35557124807775e-139	1.07784455350734e-18	6	FishWGD	protein_coding
ENSORLG00000005327	ENSORLG00000015501	hnrnpabb (1 to many)	hnrnpabb (1 to many)	1.87883403792708e-98	2.63556205829989e-14	7	FishWGD	protein_coding
ENSORLG00000020733	ENSORLG00000007457	baiap2b	baiap2a	1.32235406830806e-143	7.58807087862455e-21	7	FishWGD	protein_coding
ENSORLG00000002940	ENSORLG00000002512	ugp2a	ugp2b	3.43680462265739e-95	1.15907204039105e-06	7	FishWGD	protein_coding
ENSORLG00000011011	ENSORLG00000016372	ppfibp1b	ppfibp1a	1.42943692495616e-118	2.32780786868081e-31	6	FishWGD	protein_coding
ENSORLG00000009036	ENSORLG00000002820	prnpb	prnprs3 (1 to many)	1.06510842240722e-07	4.52606428544273e-11	1	FishWGD	protein_coding
ENSORLG00000021064	ENSORLG00000020984	ola-mir-18-2	ENSORLG00000020984	2.88390911154244e-94	1.17929564934311e-06	5	FishWGD	miRNA
ENSORLG00000016468	ENSORLG00000001505	tns2b	tns2a	2.31467862543864e-132	5.16866250644715e-18	6	FishWGD	protein_coding
ENSORLG00000013897	ENSORLG00000006216	taar15 (1 to many)	taar15 (1 to many)	0.0164457299678808	7.55287675549158e-08	4	FishWGD	protein_coding
ENSORLG00000001952	ENSORLG00000011420	flot2a	FLOT2 (1 to many)	5.64007581579668e-63	8.66780060282104e-11	7	FishWGD	protein_coding
ENSORLG00000011118	ENSORLG00000003426	zgc:165520	stx3a	1.14511899665492e-22	5.42951990005305e-12	5	FishWGD	protein_coding
ENSORLG00000013236	ENSORLG00000000478	grm8a	grm8b	1.62637651421963e-171	1.51782822898766e-27	7	FishWGD	protein_coding
ENSORLG00000003117	ENSORLG00000007832	slc25a15a	slc25a15b	1.26407560433895e-22	6.01805449552372e-10	7	FishWGD	protein_coding
ENSORLG00000011409	ENSORLG00000004932	EPB41L1 (1 to many)	im:7155308	7.27846173090661e-89	1.73275253824282e-12	7	FishWGD	protein_coding
ENSORLG00000010357	ENSORLG00000013534	ENSORLG00000010357	ENSORLG00000013534	2.30882174143307e-08	3.86908160778281e-07	1	FishWGD	protein_coding
ENSORLG00000011699	ENSORLG00000002792	pld1a	pld1b	1.4537863434235e-107	5.42485892770555e-17	7	FishWGD	protein_coding
ENSORLG00000005747	ENSORLG00000006119	GAS2 (1 to many)	GAS2 (1 to many)	1.07995144919775e-145	1.31545839852459e-29	6	FishWGD	protein_coding
ENSORLG00000002582	ENSORLG00000014144	tefa	tefb	3.68745832038166e-129	6.03283604715556e-21	6	FishWGD	protein_coding
ENSORLG00000004867	ENSORLG00000014381	csk	CSK (1 to many)	5.22452717429786e-96	7.95424768057852e-10	7	FishWGD	protein_coding
ENSORLG00000012472	ENSORLG00000000076	znf319	ZNF319 (1 to many)	8.70677514786193e-57	4.82813353005936e-14	6	FishWGD	protein_coding
ENSORLG00000016983	ENSORLG00000002069	si:ch211-214j24.9	snap91	2.01032757154481e-94	1.7724683225776e-11	7	FishWGD	protein_coding
ENSORLG00000002530	ENSORLG00000016921	gprc6a	GPRC6A (1 to many)	2.818574485594e-18	7.50385726083538e-05	6	FishWGD	protein_coding
ENSORLG00000020806	ENSORLG00000010026	fgf20b	fgf20b	2.95822441923989e-59	1.58569607809953e-12	7	FishWGD	protein_coding
ENSORLG00000001035	ENSORLG00000011640	tspan7b	ENSORLG00000011640	2.26766699092161e-61	2.45619091724994e-18	7	FishWGD	protein_coding
ENSORLG00000003122	ENSORLG00000015305	pik3r5	PIK3R5 (1 to many)	3.26484536702499e-21	6.83121056859129e-16	6	FishWGD	protein_coding
ENSORLG00000009999	ENSORLG00000003144	zgc:55733	hnrnpc	8.74935514710367e-29	2.42621393382747e-09	4	Vertebrata	protein_coding
ENSORLG00000003973	ENSORLG00000004613	kaznb (1 to many)	KAZN (1 to many)	1.95934759752301e-92	6.35692026499094e-21	6	FishWGD	protein_coding
ENSORLG00000009729	ENSORLG00000003265	si:ch73-157i16.3	gga3	2.54997637081695e-105	7.16584647900587e-13	6	FishWGD	protein_coding
ENSORLG00000009441	ENSORLG00000013896	pdc	PDC (1 to many)	1.03520362536308e-53	1.63406660886211e-09	7	FishWGD	protein_coding
ENSORLG00000020632	ENSORLG00000000367	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000013959	ENSORLG00000009193	APOA4 (1 to many)	apoa4a	8.88222089892859e-30	3.6009424867674e-27	5	FishWGD	protein_coding
ENSORLG00000009945	ENSORLG00000000582	ENSORLG00000009945	si:ch211-39a7.1	5.75456357480778e-27	1.73873771202889e-20	2	FishWGD	protein_coding
ENSORLG00000019041	ENSORLG00000000389	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000020629	ENSORLG00000000366	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000001555	ENSORLG00000007632	IKZF4 (1 to many)	si:dkey-166n8.9	8.97179579975079e-59	1.58161028126895e-22	4	FishWGD	protein_coding
ENSORLG00000009975	ENSORLG00000012299	gyg1b	gyg1a	1.76064813757636e-92	5.35380850054472e-14	7	FishWGD	protein_coding
ENSORLG00000020621	ENSORLG00000000348	nitr9 (1 to many)	nitr12 (1 to many)	0.0118877935397042	6.71589560216512e-07	1	FishWGD	protein_coding
ENSORLG00000007690	ENSORLG00000012557	tmx3	TMX3 (1 to many)	4.13571201031894e-55	1.15370971785737e-21	6	FishWGD	protein_coding
ENSORLG00000003020	ENSORLG00000005230	gb	gb	2.48561147882579e-26	1.2326033061016e-17	2	FishWGD	protein_coding
ENSORLG00000009455	ENSORLG00000003261	fam20cb (1 to many)	fam20cb (1 to many)	6.06463820953569e-55	3.28892831357946e-14	6	FishWGD	protein_coding
ENSORLG00000008982	ENSORLG00000014711	zgc:110796	msi1 (1 to many)	4.42968354273514e-73	0.000112994281993209	7	FishWGD	protein_coding
ENSORLG00000020038	ENSORLG00000007835	limch1b	limch1a	1.6143445447377e-59	1.48909150646493e-10	7	FishWGD	protein_coding
ENSORLG00000012280	ENSORLG00000009699	kiaa1549la	kiaa1549lb	1.31829427568745e-92	2.66874385135773e-16	7	FishWGD	protein_coding
ENSORLG00000012210	ENSORLG00000014462	vsig8a	vsig8b	5.52877198638326e-06	1.37251545903311e-11	5	FishWGD	protein_coding
ENSORLG00000007477	ENSORLG00000002238	il12ba	si:ch211-213n8.3	3.75697600270387e-94	6.04669383549566e-16	6	FishWGD	protein_coding
ENSORLG00000011443	ENSORLG00000007662	LOXL4 (1 to many)	loxl4	3.73210481843085e-57	0.00195707059432701	7	FishWGD	protein_coding
ENSORLG00000012295	ENSORLG00000012636	rps6kb1a (1 to many)	rps6kb1a (1 to many)	1.31332347397758e-75	2.58515906835477e-08	7	FishWGD	protein_coding
ENSORLG00000016175	ENSORLG00000017234	srgap1a	SRGAP1 (1 to many)	1.23328385435886e-38	8.67069746672629e-13	7	Clupeocephala	protein_coding
ENSORLG00000015085	ENSORLG00000015122	ENSORLG00000015085	ENSORLG00000015122	2.39767216353677e-83	3.09956506512431e-19	5	FishWGD	protein_coding
ENSORLG00000004535	ENSORLG00000017764	pcdh17	PCDH17 (1 to many)	8.25289327084032e-87	1.36855510997914e-12	6	FishWGD	protein_coding
ENSORLG00000002060	ENSORLG00000017313	hmgcrb	hmgcra	1.48081604284995e-89	1.00662337940154e-15	7	FishWGD	protein_coding
ENSORLG00000019063	ENSORLG00000000357	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000017194	ENSORLG00000006658	trpm4a	si:ch211-173d10.1	2.34213763297141e-37	2.33374189270863e-20	6	FishWGD	protein_coding
ENSORLG00000010946	ENSORLG00000009536	ARNTL2 (1 to many)	arntl2	1.03136926475396e-54	2.49206102665439e-15	6	FishWGD	protein_coding
ENSORLG00000015065	ENSORLG00000000815	EVPL (1 to many)	evpla	7.50485461827626e-64	3.06189893499961e-16	7	FishWGD	protein_coding
ENSORLG00000010918	ENSORLG00000017790	ak7b	ak7a	1.15725804080949e-144	2.8905752654999e-23	6	FishWGD	protein_coding
ENSORLG00000014447	ENSORLG00000004136	atp6v0a1b	atp6v0a1a	1.5455723488583e-47	7.5529534323515e-08	7	FishWGD	protein_coding
ENSORLG00000015383	ENSORLG00000004318	HCN2 (1 to many)	hcn2b	5.96139962961728e-118	1.08933934488205e-22	6	FishWGD	protein_coding
ENSORLG00000012159	ENSORLG00000007318	mt1-mmp	mmp14a	6.63215878129567e-81	0.000918962884288337	5	FishWGD	protein_coding
ENSORLG00000000025	ENSORLG00000012826	ENSORLG00000000025	ENSORLG00000012826	2.45328349881916e-12	0.0120061277618373	5	FishWGD	protein_coding
ENSORLG00000006218	ENSORLG00000005844	ano5b	ano5a	3.12794678732373e-142	1.67453994203292e-27	6	FishWGD	protein_coding
ENSORLG00000018968	ENSORLG00000019372	crygm6 (1 to many)	ENSORLG00000019372	0.0117794049433155	0.000215590255319374	5	FishWGD	protein_coding
ENSORLG00000015874	ENSORLG00000015798	cecr1a	cecr1b	5.66585379607721e-95	7.1549066662733e-35	4	FishWGD	protein_coding
ENSORLG00000000025	ENSORLG00000012822	ENSORLG00000000025	ENSORLG00000012822	2.45328349881916e-12	0.0120157040238282	5	FishWGD	protein_coding
ENSORLG00000014955	ENSORLG00000006770	tmed1b	tmed1a	2.15983126041213e-108	1.5095263279472e-35	6	FishWGD	protein_coding
ENSORLG00000006037	ENSORLG00000014506	rgs12a	rgs12b	4.04347970442965e-55	4.62544505094436e-07	6	FishWGD	protein_coding
ENSORLG00000012376	ENSORLG00000007949	pstpip1b	pstpip1a	5.58849615817141e-192	2.85547422495654e-32	7	FishWGD	protein_coding
ENSORLG00000015861	ENSORLG00000017687	nfkbiaa	nfkbiab	7.82958242242172e-118	2.5171067780918e-26	7	FishWGD	protein_coding
ENSORLG00000011958	ENSORLG00000005672	rcbtb1 (1 to many)	rcbtb1 (1 to many)	1.9144027651653e-56	1.81003235782783e-14	7	FishWGD	protein_coding
ENSORLG00000018130	ENSORLG00000017852	myt1la	MYT1L (1 to many)	1.20152625062342e-109	1.24825187209111e-19	6	FishWGD	protein_coding
ENSORLG00000018961	ENSORLG00000019362	crygmxl1	ENSORLG00000019362	0.0117794049433155	0.000215590255319374	5	FishWGD	protein_coding
ENSORLG00000000220	ENSORLG00000019499	mnep	ASTL (1 to many)	4.53046540939312e-05	1.22017657397147e-06	1	FishWGD	protein_coding
ENSORLG00000016767	ENSORLG00000001869	PKP4 (1 to many)	pkp4	2.39559846225504e-34	4.12833858041875e-09	6	FishWGD	protein_coding
ENSORLG00000004250	ENSORLG00000015395	RNF126 (1 to many)	rnf126	5.13705228423913e-119	7.81693186832547e-23	6	FishWGD	protein_coding
ENSORLG00000016522	ENSORLG00000009088	flvcr2a	flvcr2b	9.26586303755422e-194	3.59599539189972e-26	7	FishWGD	protein_coding
ENSORLG00000007617	ENSORLG00000005034	hoxa10b	HOXA10 (1 to many)	8.36577589621972e-121	1.04307661776634e-22	7	FishWGD	protein_coding
ENSORLG00000017378	ENSORLG00000018809	gna13a	gna13b	2.54578102317861e-71	1.82181511206352e-13	6	FishWGD	protein_coding
ENSORLG00000010837	ENSORLG00000014394	KLHDC10 (1 to many)	klhdc10	6.79857161903863e-65	3.8306963150447e-24	7	FishWGD	protein_coding
ENSORLG00000008327	ENSORLG00000006990	tnni1a	tnni1b	1.43208213001006e-92	4.50498558337258e-25	7	FishWGD	protein_coding
ENSORLG00000008831	ENSORLG00000006194	cbsb (1 to many)	cbsb (1 to many)	1.04784014318111e-15	5.93754137251327e-08	4	FishWGD	protein_coding
ENSORLG00000001260	ENSORLG00000006705	sox6 (1 to many)	sox6 (1 to many)	1.89408631756152e-124	5.19118252056076e-17	7	FishWGD	protein_coding
ENSORLG00000002020	ENSORLG00000012421	LRRC16B (1 to many)	lrrc16b	2.76818804504238e-11	1.79776793780546e-15	5	FishWGD	protein_coding
ENSORLG00000010450	ENSORLG00000015993	sh3bp5lb	sh3bp5la	6.30303125286062e-06	6.96747836444335e-12	3	FishWGD	protein_coding
ENSORLG00000011201	ENSORLG00000016675	ppp1r9ba	PPP1R9B (1 to many)	5.76721199958294e-76	5.55090349790649e-14	5	FishWGD	protein_coding
ENSORLG00000011479	ENSORLG00000004447	syn2a	syn2b	1.14843320069729e-148	9.34564187264249e-16	7	FishWGD	protein_coding
ENSORLG00000014236	ENSORLG00000002713	olgc9	olgc6	2.27451090416326e-20	1.62898001651122e-14	6	FishWGD	protein_coding
ENSORLG00000006178	ENSORLG00000000200	fam57bb	FAM57B (1 to many)	7.7110363588262e-42	5.02012388627457e-23	4	FishWGD	protein_coding
ENSORLG00000010269	ENSORLG00000003795	tmem88a	tmem88b	1.94952425106744e-55	1.1284753877971e-13	5	FishWGD	protein_coding
ENSORLG00000013138	ENSORLG00000016519	RAB19 (1 to many)	RAB19 (1 to many)	2.74655103102791e-51	2.18130512989635e-18	6	FishWGD	protein_coding
ENSORLG00000016413	ENSORLG00000011939	slc41a2a	slc41a2b	1.13924006307756e-85	1.0473404430063e-21	6	FishWGD	protein_coding
ENSORLG00000008870	ENSORLG00000006673	anxa11	anxa11a	1.52060171807218e-166	8.19352975695408e-25	7	FishWGD	protein_coding
ENSORLG00000010033	ENSORLG00000020805	micu3b (1 to many)	micu3a	7.39499084036263e-68	3.67487200436163e-12	7	FishWGD	protein_coding
ENSORLG00000020615	ENSORLG00000000376	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000012450	ENSORLG00000003158	spire1a	SPIRE1 (1 to many)	5.44489034662323e-53	9.13347262608369e-17	6	FishWGD	protein_coding
ENSORLG00000019083	ENSORLG00000000392	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000017517	ENSORLG00000017325	filip1b	filip1a	9.31317949060136e-90	1.99286209987366e-28	7	FishWGD	protein_coding
ENSORLG00000004935	ENSORLG00000007051	hs3st2	HS3ST2 (1 to many)	4.31683631386381e-89	1.02931435368086e-16	6	FishWGD	protein_coding
ENSORLG00000003368	ENSORLG00000004856	RPA1 (1 to many)	rpa1	4.29953225449105e-113	9.33605311807468e-20	7	FishWGD	protein_coding
ENSORLG00000003264	ENSORLG00000008695	kdm4aa	kdm4ab	5.00968308817346e-74	1.3663912639848e-12	6	FishWGD	protein_coding
ENSORLG00000006921	ENSORLG00000010290	pcolceb	pcolcea	3.13602819348526e-15	4.10731834965719e-05	5	FishWGD	protein_coding
ENSORLG00000000249	ENSORLG00000014082	gpia	gpib	1.59079876103054e-50	5.10473441961765e-11	5	FishWGD	protein_coding
ENSORLG00000016476	ENSORLG00000014724	RGL3 (1 to many)	rgl3a	2.59185825615654e-83	1.28833534919348e-19	6	FishWGD	protein_coding
ENSORLG00000010109	ENSORLG00000009530	mapkbp1	MAPKBP1 (1 to many)	2.05759829337104e-40	4.02908247238037e-12	6	FishWGD	protein_coding
ENSORLG00000006866	ENSORLG00000009154	ppm1na	ppm1nb	2.86979456669682e-27	6.95884362221943e-26	4	FishWGD	protein_coding
ENSORLG00000014756	ENSORLG00000009931	tbcelb	tbcela	8.12363834128762e-116	5.85996953143191e-14	6	FishWGD	protein_coding
ENSORLG00000013052	ENSORLG00000017759	ghrhrb	ghrhra	1.30515490817306e-09	4.68233963049944e-13	3	FishWGD	protein_coding
ENSORLG00000019738	ENSORLG00000012653	apoba (1 to many)	apobb.2	1.03104576857841e-58	4.30721025541741e-10	5	Percomorphaceae	protein_coding
ENSORLG00000007554	ENSORLG00000013838	map2k6	MAP2K6 (1 to many)	5.62630259151334e-84	5.05821082727076e-14	7	FishWGD	protein_coding
ENSORLG00000008154	ENSORLG00000002586	cryba1a	cryba1b	2.99345851830815e-127	1.8653593510621e-19	6	FishWGD	protein_coding
ENSORLG00000007873	ENSORLG00000005473	gdnfa	gdnfb	6.81485629302816e-94	8.56776154431425e-32	5	FishWGD	protein_coding
ENSORLG00000000254	ENSORLG00000006660	TRIM35 (1 to many)	trim35-13	0.0195109050758767	0.036206362306892	3	FishWGD	protein_coding
ENSORLG00000010205	ENSORLG00000003567	fgf11b	fgf11a	3.15250228734418e-92	7.99753574290151e-15	6	FishWGD	protein_coding
ENSORLG00000019063	ENSORLG00000000367	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	3.13554265585417e-05	1	FishWGD	protein_coding
ENSORLG00000010088	ENSORLG00000010828	psme4b	psme4a	2.91840105101752e-50	2.49304925341936e-14	7	FishWGD	protein_coding
ENSORLG00000012362	ENSORLG00000007859	isl2b	isl2a	9.22397679632042e-140	3.08032202958025e-29	5	FishWGD	protein_coding
ENSORLG00000012125	ENSORLG00000017369	rpe65b	rpe65a	5.56705057074426e-107	1.90249328692484e-24	6	FishWGD	protein_coding
ENSORLG00000020620	ENSORLG00000000366	nitr9 (1 to many)	nitr13 (1 to many)	9.4807777329251e-06	6.65721093354525e-07	1	FishWGD	protein_coding
ENSORLG00000006632	ENSORLG00000009146	zdhhc23a	zdhhc23b	1.18990083658738e-33	0.000108588577463193	6	FishWGD	protein_coding
ENSORLG00000007313	ENSORLG00000009101	pfn2l	PFN2 (1 to many)	7.90739611562781e-30	2.74715196852722e-12	7	FishWGD	protein_coding
ENSORLG00000017004	ENSORLG00000002814	si:ch211-127b11.1	plxnb2b	2.15039496067068e-85	8.36286323228052e-23	6	FishWGD	protein_coding
ENSORLG00000019972	ENSORLG00000007291	nadl1.1	nadl1.2	4.86870629905808e-29	4.5315727517339e-11	6	FishWGD	protein_coding
ENSORLG00000007294	ENSORLG00000013188	zgc:101577	C6orf106 (1 to many)	1.22126138163115e-80	2.09148128657314e-21	7	FishWGD	protein_coding
ENSORLG00000000238	ENSORLG00000006549	zgc:123295 (1 to many)	si:dkey-32n7.7	6.64966567278396e-130	2.53038205778767e-29	6	FishWGD	protein_coding
ENSORLG00000017493	ENSORLG00000016694	vsx2 (1 to many)	vsx2 (1 to many)	2.86353554854677e-71	1.38964177715794e-06	6	Euteleostomi	protein_coding
ENSORLG00000004386	ENSORLG00000005834	APBB2 (1 to many)	apbb2b	2.2721922097706e-41	7.49312526850735e-07	6	FishWGD	protein_coding
ENSORLG00000003063	ENSORLG00000018447	prkar2aa	prkar2ab	5.64245113748146e-62	3.28895620657768e-09	7	FishWGD	protein_coding
ENSORLG00000020384	ENSORLG00000003677	kif20bb	kif20ba	1.23445175943306e-108	4.75824379171191e-20	6	FishWGD	protein_coding
ENSORLG00000017671	ENSORLG00000014002	fam129bb	fam129ba	4.85685934609186e-112	5.36542627482337e-19	6	FishWGD	protein_coding
ENSORLG00000006956	ENSORLG00000009463	PARG (1 to many)	PARG (1 to many)	3.03420742291125e-116	2.9711377831751e-24	7	FishWGD	protein_coding
ENSORLG00000007625	ENSORLG00000014510	mcamb	mcama	8.65078793575659e-146	3.0960028966869e-16	7	FishWGD	protein_coding
ENSORLG00000003485	ENSORLG00000016385	ap1s2 (1 to many)	ap1s2 (1 to many)	1.50889203742626e-51	0.000306624457439056	7	FishWGD	protein_coding
ENSORLG00000014413	ENSORLG00000017451	zgc:171558	rapgef4	1.08759691565621e-73	4.95646207787236e-15	6	FishWGD	protein_coding
ENSORLG00000012719	ENSORLG00000017934	RALYL (1 to many)	RALYL (1 to many)	4.09159708765392e-21	3.02148570845306e-08	6	FishWGD	protein_coding
ENSORLG00000012668	ENSORLG00000004652	lamp1	LAMP1 (1 to many)	9.03807195646071e-190	3.52863028421324e-27	7	FishWGD	protein_coding
ENSORLG00000010360	ENSORLG00000002319	ccnyl1	CCNYL1 (1 to many)	2.24872408108042e-76	6.04520822583001e-17	7	FishWGD	protein_coding
ENSORLG00000015620	ENSORLG00000013981	spsb4a	spsb4b	1.27464005816312e-73	4.40530287889856e-07	7	FishWGD	protein_coding
ENSORLG00000014865	ENSORLG00000010595	gria4b	gria4a	5.96353701431203e-108	6.60642410106752e-09	6	FishWGD	protein_coding
ENSORLG00000006876	ENSORLG00000009328	chst3a	chst3b	6.77768327537477e-125	1.54241464370128e-28	5	FishWGD	protein_coding
