Ohno1	Ohno2	Symbol1	Symbol2	Og weighted global mean	Self weighted global mean	Outgroup Support	Duplication time	Gene type
ENSDARG00000078992	ENSDARG00000039392	wnk1a	wnk1b	1.04225806312591e-115	2.51172915156495e-28	7	FishWGD	protein_coding
ENSDARG00000000161	ENSDARG00000054973	itsn2a	itsn2b	2.98438444804132e-65	1.5242612935583e-15	7	FishWGD	protein_coding
ENSDARG00000015174	ENSDARG00000020847	atp6v0a1b	atp6v0a1a	1.5455723488583e-47	7.5529534323515e-08	6	FishWGD	protein_coding
ENSDARG00000007199	ENSDARG00000096304	CR846090.1	btr31	7.73854712468006e-05	0.275615310753995	6	FishWGD	protein_coding
ENSDARG00000052769	ENSDARG00000052782	glrbb	glrba	1.36757681889378e-77	4.13083285906041e-12	6	FishWGD	protein_coding
ENSDARG00000041299	ENSDARG00000010710	MSI1 (1 to many)	msi1	2.74063294521174e-75	3.56156505666721e-05	7	FishWGD	protein_coding
ENSDARG00000088252	ENSDARG00000104302	si:dkey-83f18.7	CR391991.3	0.016066630541743	1.48439735856504e-10	1	FishWGD	protein_coding
ENSDARG00000067741	ENSDARG00000002994	itpkcb	itpkca	2.03073391886154e-21	3.78279731529589e-13	6	FishWGD	protein_coding
ENSDARG00000013596	ENSDARG00000051798	brd1a	brd1b	1.662541536823e-63	1.2066051730916e-14	5	FishWGD	protein_coding
ENSDARG00000001804	ENSDARG00000057060	zgc:112148	tvp23b	5.02457515063863e-79	5.02702227832909e-24	7	FishWGD	protein_coding
ENSDARG00000095757	ENSDARG00000014624	si:dkey-28d5.1	si:dkeyp-94g1.1	0.016066630541743	1.99178717640103e-10	1	FishWGD	protein_coding
ENSDARG00000002632	ENSDARG00000077383	anxa11b	anxa11a	1.52060171807218e-166	8.19352975695408e-25	7	FishWGD	protein_coding
ENSDARG00000071841	ENSDARG00000101956	si:dkey-32n7.9	CU571315.2	3.15562078385748e-48	3.635496197258e-13	5	FishWGD	protein_coding
ENSDARG00000036830	ENSDARG00000036840	krt91	krt15	7.75355879336303e-67	0.00160585766546707	7	FishWGD	protein_coding
ENSDARG00000014680	ENSDARG00000005549	znf710a	ZNF710 (1 to many)	2.30837265205303e-116	4.87883583520715e-29	7	FishWGD	protein_coding
ENSDARG00000036985	ENSDARG00000079892	plxnb2b	PLXNB2 (1 to many)	2.18123034102873e-59	6.1053032317793e-17	6	FishWGD	protein_coding
ENSDARG00000089543	ENSDARG00000088247	CU984579.1	si:ch1073-303k11.2	2.85875245328651e-10	0.00928872163736272	5	FishWGD	protein_coding
ENSDARG00000100181	ENSDARG00000092610	LAMP1 (1 to many)	lamp1	9.03807195646071e-190	3.52863028421324e-27	7	FishWGD	protein_coding
ENSDARG00000059026	ENSDARG00000070713	zgc:123217	prss60.1	7.35335497575552e-38	0.155135638192646	5	FishWGD	protein_coding
ENSDARG00000055332	ENSDARG00000104524	si:dkey-28d5.11	CR391991.4	0.016066630541743	1.99758852369637e-10	1	FishWGD	protein_coding
ENSDARG00000057035	ENSDARG00000079914	stoml3b	stoml3a	1.0518583306501e-136	4.23433381453468e-29	6	FishWGD	protein_coding
ENSDARG00000099016	ENSDARG00000088453	or109-6	or111-7	2.69937983947662e-28	6.29995577658448e-14	2	FishWGD	protein_coding
ENSDARG00000051879	ENSDARG00000077007	abcc8	abcc8b	1.18396476475195e-31	1.88458104524408e-06	7	FishWGD	protein_coding
ENSDARG00000093595	ENSDARG00000014624	si:dkey-88n24.10	si:dkeyp-94g1.1	0.016066630541743	1.59622586732738e-10	1	FishWGD	protein_coding
ENSDARG00000101990	ENSDARG00000100953	CU571315.3	si:dkeyp-93a5.2	5.82789805575158e-18	0.0111709132404205	4	Clupeocephala	protein_coding
ENSDARG00000061977	ENSDARG00000029168	ppfibp2a	ppfibp2b	4.15622499152448e-69	2.27378849054348e-13	7	FishWGD	protein_coding
ENSDARG00000062552	ENSDARG00000069441	lpar6a	lpar6b	1.30604099172087e-16	2.08515903053424e-24	4	FishWGD	protein_coding
ENSDARG00000104007	ENSDARG00000078339	pcdh1g1	CT573264.2	1.1424855901247e-61	3.57218286709792e-12	7	FishWGD	protein_coding
ENSDARG00000102992	ENSDARG00000053940	btr20	btr32	2.08053413556207e-06	0.000152646093886018	6	FishWGD	protein_coding
ENSDARG00000006812	ENSDARG00000062310	wdr26b	WDR26 (1 to many)	5.29268631805366e-16	0.0233225066787223	6	FishWGD	protein_coding
ENSDARG00000101990	ENSDARG00000096975	CU571315.3	si:dkeyp-93a5.3	6.32297987600136e-18	0.0120123803286206	4	Clupeocephala	protein_coding
ENSDARG00000071626	ENSDARG00000045979	PTGDS (1 to many)	PTGDS (1 to many)	4.8152130142464e-26	2.29067828834031e-07	6	FishWGD	protein_coding
ENSDARG00000056940	ENSDARG00000058724	or125-8	or126-7	7.5246176862469e-24	1.21967466956657e-11	2	FishWGD	protein_coding
ENSDARG00000071841	ENSDARG00000070710	si:dkey-32n7.9	prss60.3	7.35335497575552e-38	0.15505473243556	5	FishWGD	protein_coding
ENSDARG00000098817	ENSDARG00000015722	KCTD5 (1 to many)	kctd5a	2.35055287421186e-62	0.154768276466218	7	Clupeocephala	protein_coding
ENSDARG00000102375	ENSDARG00000058630	BDP1 (1 to many)	BDP1 (1 to many)	3.04003637878147e-31	1.83115549658708e-06	5	FishWGD	protein_coding
ENSDARG00000071684	ENSDARG00000040321	rx1	rx2	8.9238422945788e-57	5.31807596541896e-21	3	FishWGD	protein_coding
ENSDARG00000093401	ENSDARG00000027657	crha	crhb	5.44661852879911e-58	6.7810695196896e-12	7	FishWGD	protein_coding
ENSDARG00000096168	ENSDARG00000069206	taar20g	taar15	2.0181736654529e-08	9.8981977163822e-13	4	FishWGD	protein_coding
ENSDARG00000062797	ENSDARG00000090690	nell2b	nell2a	4.10720637727103e-37	3.39539421359562e-11	7	FishWGD	protein_coding
ENSDARG00000009026	ENSDARG00000043313	ANK2 (1 to many)	ank2b	5.79345887702464e-29	0.00338819533324254	5	FishWGD	protein_coding
ENSDARG00000028086	ENSDARG00000044038	zbtb2b	zbtb2a	3.4072644418433e-70	2.07623299772082e-09	7	FishWGD	protein_coding
ENSDARG00000052957	ENSDARG00000079572	plcd3a	plcd3b	1.28408976814142e-75	1.4235258301597e-09	7	FishWGD	protein_coding
ENSDARG00000059729	ENSDARG00000099633	si:ch211-89f7.1	si:dkey-186o21.1	2.33751093139681e-84	2.48008497653165e-09	6	FishWGD	protein_coding
ENSDARG00000043736	ENSDARG00000014624	si:ch211-282j17.8	si:dkeyp-94g1.1	0.016066630541743	2.04312786318574e-10	1	FishWGD	protein_coding
ENSDARG00000095481	ENSDARG00000104524	si:dkey-28d5.8	CR391991.4	0.016066630541743	1.94061870704035e-10	1	FishWGD	protein_coding
ENSDARG00000095678	ENSDARG00000034707	ftr36	ftr85	0.00103520303761834	4.65972972894083e-07	2	Clupeocephala	protein_coding
ENSDARG00000105226	ENSDARG00000025658	or109-2	or111-2	2.69937983947662e-28	5.98678571832692e-14	2	FishWGD	protein_coding
ENSDARG00000025615	ENSDARG00000029308	prr15la	prr15lb	2.98120079320516e-113	2.1106202239565e-09	6	FishWGD	protein_coding
ENSDARG00000104690	ENSDARG00000086839	BX927193.2	BX324216.1	0.000410323766228187	3.89458325206586e-07	3	FishWGD	protein_coding
ENSDARG00000104653	ENSDARG00000042091	BTBD1 (1 to many)	btbd2a	1.53842614242846e-14	3.01230110400056e-13	3	FishWGD	protein_coding
ENSDARG00000017141	ENSDARG00000024546	pla2g4ab	pla2g4aa	4.28474661710564e-38	1.29552209962096e-05	7	FishWGD	protein_coding
ENSDARG00000056250	ENSDARG00000040874	add3b	add3a	1.51962894236621e-129	2.01097907820533e-05	7	FishWGD	protein_coding
ENSDARG00000101478	ENSDARG00000044600	plppr2a	PLPPR2 (1 to many)	7.99510258261919e-58	2.77422482189387e-23	5	FishWGD	protein_coding
ENSDARG00000011855	ENSDARG00000077686	aak1a	aak1b	1.27200881195627e-51	5.94296073951516e-23	6	FishWGD	protein_coding
ENSDARG00000078821	ENSDARG00000091083	si:ch211-225k7.5	si:ch211-195j11.27	0.016066630541743	1.3857294563821e-10	1	FishWGD	protein_coding
ENSDARG00000035868	ENSDARG00000038445	spire1a	SPIRE1 (1 to many)	5.44489034662323e-53	9.13347262608369e-17	6	FishWGD	protein_coding
ENSDARG00000094812	ENSDARG00000042809	or125-5	or126-5	7.5246176862469e-24	1.25187981857828e-11	2	FishWGD	protein_coding
ENSDARG00000089641	ENSDARG00000063218	ppm1lb	ppm1la	1.14733815672961e-50	0.175659948394765	7	FishWGD	protein_coding
ENSDARG00000043257	ENSDARG00000069752	ckbb	ckba	1.30738221595282e-78	3.10312114821836e-11	6	FishWGD	protein_coding
ENSDARG00000101924	ENSDARG00000101485	si:dkey-65b13.13	si:ch1073-469d17.2	0.000319093028778928	1.35623180596051e-09	1	FishWGD	protein_coding
ENSDARG00000005842	ENSDARG00000016691	cd9a	cd9b	6.73555359344913e-133	4.31454392559424e-29	6	FishWGD	protein_coding
ENSDARG00000074262	ENSDARG00000075369	nck1a	nck1b	4.2434875897224e-45	9.32868808265091e-13	6	FishWGD	protein_coding
ENSDARG00000038147	ENSDARG00000097238	hbbe3	ba1	6.98961189759044e-20	7.11723311105868e-12	7	FishWGD	protein_coding
ENSDARG00000103450	ENSDARG00000102154	BX005085.6	BX855614.3	0.0350708558363371	1.09435587970985e-05	4	FishWGD	protein_coding
ENSDARG00000052642	ENSDARG00000045145	shisa9b	shisa9a	5.68114086445719e-60	3.19379741653608e-21	4	FishWGD	protein_coding
ENSDARG00000056532	ENSDARG00000053425	serinc2	serinc2l	8.29850900496929e-103	5.07259347126514e-19	7	FishWGD	protein_coding
ENSDARG00000093183	ENSDARG00000092415	or125-7	or126-2	7.5246176862469e-24	1.21543731788141e-11	2	FishWGD	protein_coding
ENSDARG00000089314	ENSDARG00000087616	mapta	maptb	4.96926011867567e-109	0.00150632422271392	7	Vertebrata	protein_coding
ENSDARG00000056108	ENSDARG00000099499	ndufa4	ndufa4l	1.93050477088228e-27	1.62800191422121e-27	1	FishWGD	protein_coding
ENSDARG00000003797	ENSDARG00000102490	asb2a.1	asb2b	1.1815903092456e-140	8.03738632046411e-25	7	FishWGD	protein_coding
ENSDARG00000095083	ENSDARG00000034707	ftr05	ftr85	0.00103520303761834	7.03954581986217e-08	2	Clupeocephala	protein_coding
ENSDARG00000054340	ENSDARG00000100287	sla1	SLA (1 to many)	1.4268465750868e-61	2.50696085459132e-08	7	FishWGD	protein_coding
ENSDARG00000039399	ENSDARG00000058231	nt5c2a	nt5c2b	1.03462061401349e-68	1.58742126697909e-06	7	FishWGD	protein_coding
ENSDARG00000100450	ENSDARG00000053940	btr21	btr32	2.08053413556207e-06	0.000152646093886018	6	FishWGD	protein_coding
ENSDARG00000101109	ENSDARG00000036463	cldn15b	cldn15a	2.39893284830525e-34	0.0552170339567971	5	Younger	protein_coding
ENSDARG00000019856	ENSDARG00000001870	atp1a1b	atp1a1a.4	1.569087150658e-18	5.26551016144474e-14	6	FishWGD	protein_coding
ENSDARG00000018259	ENSDARG00000104139	atp1a3a	atp1a3b	1.66280926264708e-77	2.87106226141416e-27	6	FishWGD	protein_coding
ENSDARG00000041609	ENSDARG00000003544	adarb1a	adarb1b	1.18813763175833e-64	4.04067226416407e-14	5	FishWGD	protein_coding
ENSDARG00000057427	ENSDARG00000060711	sv2ba	sv2bb	1.71806440866649e-78	3.62655414170861e-13	7	FishWGD	protein_coding
ENSDARG00000006395	ENSDARG00000039266	rbm25b	rbm25a	5.87088156972149e-140	1.2350957461383e-18	6	FishWGD	protein_coding
ENSDARG00000078113	ENSDARG00000068940	atp5ia	atp5ib	8.48785845630778e-23	9.50718274766866e-12	5	FishWGD	protein_coding
ENSDARG00000045955	ENSDARG00000016570	prlrb	prlra	5.79728150324959e-91	8.55410820982519e-26	7	FishWGD	protein_coding
ENSDARG00000104219	ENSDARG00000086960	gpc6b	gpc6a	2.81255920678786e-124	4.69579928230015e-21	6	FishWGD	protein_coding
ENSDARG00000053875	ENSDARG00000041141	cryba1b	cryba1a	2.99345851830815e-127	1.8653593510621e-19	6	FishWGD	protein_coding
ENSDARG00000062106	ENSDARG00000015506	klf5b	klf5a	4.22585040418231e-58	0.00427899472334593	5	Clupeocephala	protein_coding
ENSDARG00000104952	ENSDARG00000023279	PSMD4 (1 to many)	psmd4b	3.05618233725286e-94	8.71670910719405e-26	5	FishWGD	protein_coding
ENSDARG00000075112	ENSDARG00000043918	tacr3a	TACR3 (1 to many)	3.54563004831412e-19	4.86305792231805e-05	6	FishWGD	protein_coding
ENSDARG00000030020	ENSDARG00000019526	agfg1a	agfg1b	1.65814095410687e-52	0.0495964786992357	7	FishWGD	protein_coding
ENSDARG00000077996	ENSDARG00000075960	cdh24b	cdh24a	5.94622845448743e-10	2.54023047738155e-14	5	FishWGD	protein_coding
ENSDARG00000005141	ENSDARG00000027963	camkvb	camkva	1.51206695375282e-57	2.11515288668552e-05	5	FishWGD	protein_coding
ENSDARG00000095481	ENSDARG00000105247	si:dkey-28d5.8	CR391991.5	0.016066630541743	1.92421353712602e-10	1	FishWGD	protein_coding
ENSDARG00000070710	ENSDARG00000101990	prss60.3	CU571315.3	1.42401806540899e-39	0.000229011954159604	5	FishWGD	protein_coding
ENSDARG00000012409	ENSDARG00000091126	rnf207b	rnf207a	4.26115953537362e-50	4.37022135588253e-11	7	FishWGD	protein_coding
ENSDARG00000007129	ENSDARG00000102377	slc6a16a	slc6a16b	1.13764680681027e-25	2.82199040215099e-11	4	FishWGD	protein_coding
ENSDARG00000089475	ENSDARG00000045142	hbae1	hbz	9.48650806342413e-23	1.73364273973609e-22	1	FishWGD	protein_coding
ENSDARG00000086969	ENSDARG00000102943	CR774179.1	pcdh2g28	1.14295247996742e-61	3.75380707149947e-12	7	FishWGD	protein_coding
ENSDARG00000089879	ENSDARG00000075015	soul5l	soul5	3.24381181931871e-38	1.06921338241929e-28	2	FishWGD	protein_coding
ENSDARG00000012192	ENSDARG00000102977	cant1a	cant1b	2.0352106350865e-122	2.78197997238151e-23	6	FishWGD	protein_coding
ENSDARG00000009217	ENSDARG00000056394	tom1l2	TOM1L2 (1 to many)	3.87457595412172e-62	3.63833979170829e-25	6	FishWGD	protein_coding
ENSDARG00000105334	ENSDARG00000105247	si:dkey-83f18.4	CR391991.5	0.016066630541743	1.54096019679416e-10	1	FishWGD	protein_coding
ENSDARG00000037154	ENSDARG00000075928	hivep3b	hivep3a	1.04063930454362e-46	4.01408202469805e-12	6	FishWGD	protein_coding
ENSDARG00000074899	ENSDARG00000100620	taok2a	taok2b	2.38179671740488e-27	3.32549263414871e-14	3	FishWGD	protein_coding
ENSDARG00000071680	ENSDARG00000076904	loxl5a	loxl5b	9.56578906879721e-14	1.95223953571762e-05	1	FishWGD	protein_coding
ENSDARG00000036080	ENSDARG00000022437	cd81a	cd81b	2.89801432994283e-38	5.00406691609508e-18	5	FishWGD	protein_coding
ENSDARG00000069708	ENSDARG00000012627	cdc34a	cdc34b	1.7124073871221e-123	1.64169529515284e-24	6	Clupeocephala	protein_coding
ENSDARG00000057016	ENSDARG00000013858	cdc14ab	cdc14aa	1.77475566477471e-45	1.07204775163728e-07	7	FishWGD	protein_coding
ENSDARG00000095326	ENSDARG00000104524	si:dkey-88n24.3	CR391991.4	0.016066630541743	2.00343599129408e-10	1	FishWGD	protein_coding
ENSDARG00000103638	ENSDARG00000006604	PVRL3 (1 to many)	pvrl3b	1.02157305931078e-28	1.29553374887367e-23	7	FishWGD	protein_coding
ENSDARG00000077899	ENSDARG00000091083	si:dkey-28d5.12	si:ch211-195j11.27	0.016066630541743	1.74672661689242e-10	1	FishWGD	protein_coding
ENSDARG00000070775	ENSDARG00000068290	cyp2x9	cyp2x12	2.08879318934315e-10	8.67464516473476e-10	1	FishWGD	protein_coding
ENSDARG00000019103	ENSDARG00000018782	kdm4ab	kdm4aa	5.00968308817346e-74	1.3663912639848e-12	6	FishWGD	protein_coding
ENSDARG00000013409	ENSDARG00000041430	bmp2a	bmp2b	1.95249945546522e-43	1.75135545028474e-09	7	FishWGD	protein_coding
ENSDARG00000070408	ENSDARG00000051748	ccnd2b	ccnd2a	6.79418697651474e-189	3.86547247831619e-34	7	FishWGD	protein_coding
ENSDARG00000098596	ENSDARG00000068369	ANGPTL2 (1 to many)	angptl2b	1.20720789929756e-30	0.0148440783181346	7	Clupeocephala	protein_coding
ENSDARG00000063444	ENSDARG00000056324	si:dkey-32n7.7	zgc:123295	6.64966567278396e-130	2.53038205778767e-29	5	FishWGD	protein_coding
ENSDARG00000040465	ENSDARG00000007387	irf2	irf2a	6.49325270726077e-32	0.010122211069268	6	FishWGD	protein_coding
ENSDARG00000005679	ENSDARG00000100788	trip10a	TRIP10 (1 to many)	3.90749332122923e-43	2.02208697167277e-25	4	FishWGD	protein_coding
ENSDARG00000058178	ENSDARG00000055066	zdhhc20b	zdhhc20a	8.14763731669719e-100	4.3503169999686e-06	6	FishWGD	protein_coding
ENSDARG00000093673	ENSDARG00000103510	si:dkey-28d5.4	CR391991.2	0.016066630541743	1.95186689830503e-10	1	FishWGD	protein_coding
ENSDARG00000041389	ENSDARG00000103510	si:dkey-81n2.1	CR391991.2	0.016066630541743	1.48461078961442e-10	1	FishWGD	protein_coding
ENSDARG00000055332	ENSDARG00000102866	si:dkey-28d5.11	CR391991.1	0.016066630541743	1.94870333122181e-10	1	FishWGD	protein_coding
ENSDARG00000097011	ENSDARG00000045142	hbaa1	hbz	3.06643142978832e-12	1.248453727187e-11	1	FishWGD	protein_coding
ENSDARG00000102106	ENSDARG00000104218	tgm1l1	TGM1 (1 to many)	1.50901485159338e-06	4.83500105053468e-20	4	FishWGD	protein_coding
ENSDARG00000043026	ENSDARG00000005670	TTBK2 (1 to many)	ttbk2	2.07599744191176e-91	8.19892193918805e-24	6	FishWGD	protein_coding
ENSDARG00000062087	ENSDARG00000020427	nceh1b	nceh1a	9.64797880264384e-79	5.03128712528649e-14	7	FishWGD	protein_coding
ENSDARG00000059067	ENSDARG00000070787	jupb	jupa	3.87793480050065e-74	0.000197487321978631	7	FishWGD	protein_coding
ENSDARG00000018266	ENSDARG00000040492	mthfd1a	mthfd1b	1.6327515847168e-142	9.38441623751082e-24	7	FishWGD	protein_coding
ENSDARG00000102015	ENSDARG00000010710	MSI1 (1 to many)	msi1	2.74063294521174e-75	3.56156505666721e-05	7	FishWGD	protein_coding
ENSDARG00000027419	ENSDARG00000093411	gad1b	gad1a	1.23962545229597e-86	7.35922501029537e-14	7	FishWGD	protein_coding
ENSDARG00000020794	ENSDARG00000040008	neurod6b	neurod6a	9.28232963110749e-05	0.000205097594604731	4	FishWGD	protein_coding
ENSDARG00000037545	ENSDARG00000055852	mtnr1aa	mtnr1ab	1.38887389731265e-28	1.57211717670393e-11	3	FishWGD	protein_coding
ENSDARG00000096748	ENSDARG00000102490	asb2a.1	asb2b	1.25041778795878e-66	7.49872381117432e-12	7	FishWGD	protein_coding
ENSDARG00000043736	ENSDARG00000091083	si:ch211-282j17.8	si:ch211-195j11.27	0.016066630541743	1.77369789647122e-10	1	FishWGD	protein_coding
ENSDARG00000095250	ENSDARG00000104524	si:ch211-225k7.3	CR391991.4	0.016066630541743	2.10231411446371e-10	1	FishWGD	protein_coding
ENSDARG00000068894	ENSDARG00000068965	nrip1b	nrip1a	3.33659820561082e-14	4.90006977508922e-14	6	FishWGD	protein_coding
ENSDARG00000063309	ENSDARG00000023443	tjp2a	tjp2b	2.74360196598519e-17	1.26894459217686e-05	6	FishWGD	protein_coding
ENSDARG00000089258	ENSDARG00000104524	si:ch211-225k7.2	CR391991.4	0.016066630541743	1.97754409067035e-10	1	FishWGD	protein_coding
ENSDARG00000036428	ENSDARG00000101461	EMP3 (1 to many)	emp3b	4.32447286600333e-36	8.85078990132256e-29	5	FishWGD	protein_coding
ENSDARG00000098319	ENSDARG00000105128	dre-mir-193a-1	dre-mir-193a-2	3.27877770893969e-21	0.000679504120194127	5	FishWGD	miRNA
ENSDARG00000002773	ENSDARG00000053580	htr1fa	htf1fb	1.20344582915042e-22	2.74253929337926e-07	6	FishWGD	protein_coding
ENSDARG00000105334	ENSDARG00000102866	si:dkey-83f18.4	CR391991.1	0.016066630541743	1.5160658393559e-10	1	FishWGD	protein_coding
ENSDARG00000055966	ENSDARG00000074802	cflara	cflarb	2.8552806780016e-05	0.0041502908315198	6	FishWGD	protein_coding
ENSDARG00000079252	ENSDARG00000078640	fam117ab	fam117aa	1.82302536176429e-151	1.51020323905977e-35	7	FishWGD	protein_coding
ENSDARG00000062590	ENSDARG00000021987	pleca	plecb	1.61213542535673e-46	3.57398249400335e-18	4	FishWGD	protein_coding
ENSDARG00000089486	ENSDARG00000062508	cplx3b	cplx3a	2.56326375988434e-54	0.00734495937743782	7	FishWGD	protein_coding
ENSDARG00000053746	ENSDARG00000105147	OSBPL1A (1 to many)	osbpl1a	5.2082548969855e-33	3.30880731183561e-15	7	FishWGD	protein_coding
ENSDARG00000077792	ENSDARG00000079549	cdc42ep1b	cdc42ep1a	3.23207929006805e-99	3.54582402448947e-18	5	FishWGD	protein_coding
ENSDARG00000077039	ENSDARG00000076639	esama	esamb	3.34323128747754e-71	3.92351583745331e-14	7	FishWGD	protein_coding
ENSDARG00000086654	ENSDARG00000088625	cbln11	si:ch211-142d6.2	2.67507943777163e-09	0.0424948420553827	1	FishWGD	protein_coding
ENSDARG00000098823	ENSDARG00000090564	PDZD4 (1 to many)	PDZD4 (1 to many)	4.77863082909825e-12	2.29780691074674e-05	5	FishWGD	protein_coding
ENSDARG00000094716	ENSDARG00000103510	si:dkey-83f18.6	CR391991.2	0.016066630541743	2.46749429481935e-10	1	FishWGD	protein_coding
ENSDARG00000101232	ENSDARG00000079424	pcdh1g2	CT573264.3	1.1424855901247e-61	3.69642393060536e-12	7	FishWGD	protein_coding
ENSDARG00000070710	ENSDARG00000056324	prss60.3	zgc:123295	1.20931282602451e-39	0.000260159278772332	5	FishWGD	protein_coding
ENSDARG00000022531	ENSDARG00000105112	ntn1b	ntn1a	1.01743462507279e-16	5.36163436125337e-06	7	FishWGD	protein_coding
ENSDARG00000061797	ENSDARG00000057826	zgc:154006	si:ch73-61d6.3	3.93231475124892e-32	1.89649589027398e-16	2	FishWGD	protein_coding
ENSDARG00000055373	ENSDARG00000011163	sema3fb	sema3fa	4.22583599143304e-85	1.26304336990377e-05	7	FishWGD	protein_coding
ENSDARG00000043710	ENSDARG00000035629	parvaa	parvab	1.49053292823718e-69	3.13061179769514e-11	7	FishWGD	protein_coding
ENSDARG00000089562	ENSDARG00000098566	BX957322.1	si:ch73-233f7.4	2.28987975590205e-55	4.9322657390552e-12	5	FishWGD	protein_coding
ENSDARG00000069745	ENSDARG00000090686	slc35f2	slc35f2l	1.3035014558928e-103	5.16680438073639e-14	6	FishWGD	protein_coding
ENSDARG00000069368	ENSDARG00000061149	nrn1la	nrn1lb	3.97216606430476e-32	1.5437482465227e-11	3	FishWGD	protein_coding
ENSDARG00000005827	ENSDARG00000052178	eif2s1a	eif2s1b	2.70782444210774e-48	7.11427625519729e-12	7	FishWGD	protein_coding
ENSDARG00000059026	ENSDARG00000102727	zgc:123217	si:ch73-182e20.4	7.04655550002046e-18	0.209270229860638	4	FishWGD	protein_coding
ENSDARG00000037613	ENSDARG00000037066	LGALS8 (1 to many)	LGALS8 (1 to many)	5.43236518385699e-32	2.74489078893291e-10	5	FishWGD	protein_coding
ENSDARG00000069246	ENSDARG00000062111	rxfp3.3a3	rxfp3.3a2	2.8192808468051e-11	3.05774892328371e-06	2	FishWGD	protein_coding
ENSDARG00000073735	ENSDARG00000034707	ftr95	ftr85	0.00103520303761834	4.65972972894083e-07	2	Clupeocephala	protein_coding
ENSDARG00000025505	ENSDARG00000102866	si:ch73-335d12.2	CR391991.1	0.016066630541743	2.02070360437012e-10	1	FishWGD	protein_coding
ENSDARG00000001994	ENSDARG00000056036	stxbp1a	stxbp1b	2.53900338630318e-137	3.86343830200766e-24	6	FishWGD	protein_coding
ENSDARG00000094714	ENSDARG00000093536	or125-2	or126-4	7.5246176862469e-24	1.2917212737311e-11	2	FishWGD	protein_coding
ENSDARG00000077136	ENSDARG00000104302	si:dkey-28d5.14	CR391991.3	0.016066630541743	2.32055727661911e-10	1	FishWGD	protein_coding
ENSDARG00000016750	ENSDARG00000094901	abcc6a	abcc6b.2	6.23974992903578e-05	0.26187094030004	5	FishWGD	protein_coding
